code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
second,2
second,2
second,2
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
second,2
code,1
second,2
code,1
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
code,1
code,1
code,1
code,1
second,2
code,1
second,2
second,2
second,2
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
code,1
code,1
code,1
code,1
second,2
code,1
code,1
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
second,2
code,1
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
second,2
second,2
second,2
second,2
code,1
second,2
second,2
code,1
second,2
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
code,1
second,2
code,1
second,2
code,1
second,2
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
code,1
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
second,2
code,1
